0;5;20250303;1744
1;5;20250304;650
0;5;20250304;1245
0;5;20250304;1832
1;5;20250305;639
1;5;20250305;1445
0;5;20250305;1749
1;5;20250306;654
0;5;20250306;1216
1;5;20250306;1339
0;5;20250306;1821
1;5;20250307;641
0;5;20250307;651
0;5;20250307;651
1;5;20250307;1529
1;5;20250308;1001
0;5;20250308;1207
1;5;20250310;649
0;5;20250310;1159
1;5;20250310;1442
0;5;20250310;1818
0;5;20250311;1226
1;5;20250311;1324
0;5;20250311;1746
1;5;20250312;654
0;5;20250312;1201
1;5;20250312;1616
0;5;20250312;1941
1;5;20250313;643
0;5;20250313;718
0;5;20250313;719
1;5;20250313;1411
0;5;20250313;1954
0;5;20250313;1954
0;5;20250314;1219
1;5;20250315;1058
1;5;20250317;649
0;5;20250317;1144
1;5;20250317;1442
0;5;20250317;1829
1;5;20250318;644
0;5;20250318;752
1;5;20250318;832
0;5;20250318;1218
0;5;20250318;1219
0;5;20250318;1805
0;5;20250318;1806
0;5;20250319;1205
1;5;20250319;1438
0;5;20250319;1827
1;5;20250320;650
0;5;20250320;1212
1;5;20250320;1331
0;5;20250320;1750
1;5;20250321;928
0;5;20250321;932
0;5;20250321;1047
1;5;20250321;1056
0;5;20250321;1203
1;5;20250321;1337
1;5;20250321;1337
1;5;20250321;1337
0;5;20250321;1656
1;5;20250324;701
0;5;20250324;1135
1;5;20250324;1448
0;5;20250324;1809
1;5;20250325;651
0;5;20250325;1152
0;5;20250325;1152
0;5;20250325;1152
0;5;20250325;1721
1;5;20250326;704
0;5;20250326;1209
1;5;20250326;1441
0;5;20250326;1817
0;5;20250327;1212
1;5;20250327;1355
0;5;20250327;1759
0;5;20250328;915
1;5;20250328;1206
0;5;20250328;1209
1;5;20250328;1221
0;5;20250328;1749
1;5;20250329;1041
1;5;20250329;1127
0;5;20250329;1147
1;5;20250329;1614
0;5;20250331;1239
1;5;20250331;1528
0;5;20250331;1819
1;5;20250401;655
0;5;20250401;754
0;5;20250401;852
0;5;20250401;852
1;5;20250401;932
0;5;20250401;1220
1;5;20250401;1347
0;5;20250401;1806
0;5;20250402;1156
1;5;20250402;1431
0;5;20250402;1801
1;5;20250403;703
0;5;20250403;1218
1;5;20250403;1337
0;5;20250403;1742
1;5;20250404;704
0;5;20250404;1223
0;5;20250404;1706
1;5;20250407;652
0;5;20250407;1202
1;5;20250407;1439
0;7;20241213;1656
1;7;20241216;732
0;7;20241216;1745
0;7;20241217;1210
1;7;20241217;1333
0;7;20241217;1738
1;7;20241218;719
0;7;20241218;1744
0;7;20241218;1744
0;7;20241218;1744
1;7;20241219;721
0;7;20241219;1740
1;7;20241220;717
0;7;20241220;1211
1;7;20241220;1334
0;7;20241220;1706
1;7;20241223;718
0;7;20241223;1739
1;7;20241224;706
0;7;20241224;1036
0;7;20241226;1736
0;7;20241227;1227
1;7;20241227;1350
0;7;20241227;1832
1;7;20241230;807
0;7;20241230;1904
1;7;20241231;721
1;7;20250102;717
0;7;20250102;1207
1;7;20250102;1358
0;7;20250102;1744
1;7;20250103;710
0;7;20250103;1648
1;7;20250106;720
0;7;20250106;1743
1;7;20250107;714
0;7;20250107;1737
0;7;20250108;1733
0;7;20250108;1733
1;7;20250109;732
0;7;20250109;910
1;7;20250109;1237
0;7;20250109;1752
1;7;20250110;718
0;7;20250110;1700
0;7;20250113;1815
1;7;20250114;726
0;7;20250115;1823
0;7;20250115;1823
0;7;20250116;1746
1;7;20250117;730
1;7;20250120;732
0;7;20250120;1737
0;7;20250121;1756
1;7;20250122;722
0;7;20250122;1746
1;7;20250123;722
0;7;20250123;1746
1;7;20250124;720
0;7;20250124;1248
0;7;20250127;1213
1;7;20250127;1404
1;7;20250128;723
0;7;20250128;1742
1;7;20250129;721
0;7;20250129;1738
1;7;20250130;724
0;7;20250130;1204
1;7;20250130;1347
1;7;20250131;739
1;7;20250203;737
0;7;20250203;1208
1;7;20250203;1425
1;7;20250204;716
0;7;20250204;1206
1;7;20250204;1357
0;7;20250204;1739
1;7;20250205;717
0;7;20250205;1208
1;7;20250205;1357
0;7;20250205;1742
1;7;20250206;733
0;7;20250206;1204
1;7;20250206;1406
0;7;20250206;1746
1;7;20250207;738
0;7;20250207;1645
1;7;20250310;710
0;7;20250310;1742
1;7;20250311;721
0;7;20250311;1750
1;7;20250312;713
0;7;20250312;1208
1;7;20250312;1418
0;7;20250312;1750
1;7;20250313;717
0;7;20250313;1220
1;7;20250313;1412
0;7;20250313;1746
1;7;20250314;721
0;7;20250314;1710
1;7;20250317;721
0;7;20250317;1754
1;7;20250318;724
0;7;20250318;1740
0;7;20250319;1744
1;7;20250320;721
0;7;20250320;1739
1;7;20250321;718
0;7;20250321;1655
1;7;20250324;718
0;7;20250324;1740
1;7;20250325;1353
0;7;20250325;1739
1;7;20250326;718
0;7;20250326;1744
1;7;20250327;715
0;7;20250327;1743
1;7;20250328;714
0;7;20250328;1740
1;7;20250329;750
0;7;20250329;1216
1;7;20250331;726
0;7;20250331;1759
0;7;20250401;1214
1;7;20250401;1352
0;7;20250401;1743
0;7;20250402;1220
1;7;20250402;1255
0;7;20250402;1749
1;7;20250403;717
1;7;20250404;720
0;7;20250404;1430
1;7;20250407;724
1;9;20241213;1349
0;9;20241213;1630
1;9;20241216;1540
0;9;20241216;1735
0;9;20241216;1735
1;9;20241217;653
0;9;20241217;1135
1;9;20241217;1348
0;9;20241217;1735
1;9;20241218;1359
0;9;20241218;1729
1;9;20241222;1642
1;9;20241223;1115
0;9;20241224;1432
1;9;20241224;1619
0;9;20241226;1621
1;9;20241226;1722
0;9;20241227;1628
1;9;20250102;800
0;9;20250115;714
0;9;20250115;1201
1;9;20250117;644
0;9;20250121;1202
1;9;20250122;1352
0;9;20250122;1507
1;9;20250122;1620
0;9;20250122;1736
0;9;20250123;1734
1;9;20250307;725
0;9;20250307;1202
0;9;20250307;1202
1;9;20250307;1357
0;9;20250308;944
1;9;20250311;638
0;9;20250311;1153
1;9;20250322;941
0;9;20250322;1005
1;9;20250328;703
0;9;20250328;733
1;9;20250328;914
0;9;20250328;1159
1;10;20241216;649
0;10;20241216;1201
1;10;20241216;1356
1;10;20241218;628
0;10;20241218;1148
0;10;20241218;1149
0;10;20241219;844
0;10;20241219;1204
1;10;20241219;1512
0;10;20241219;2027
1;10;20241223;637
1;10;20241224;632
0;10;20241224;1007
1;10;20241227;1350
0;10;20241227;1713
0;10;20241230;1213
1;10;20241230;1354
1;10;20250102;638
1;10;20250102;1355
0;10;20250102;1737
1;10;20250103;645
0;10;20250103;1030
1;10;20250107;631
0;10;20250107;1755
1;10;20250108;625
0;10;20250108;1110
0;10;20250109;1956
1;10;20250110;639
0;10;20250110;1149
1;10;20250110;1339
0;10;20250110;1635
1;10;20250113;621
0;10;20250113;1205
1;10;20250113;1355
0;10;20250113;1827
1;10;20250114;655
0;10;20250114;1154
1;10;20250114;1355
0;10;20250114;1801
1;10;20250116;616
0;10;20250116;1233
1;10;20250116;1411
0;10;20250116;1804
1;10;20250117;703
0;10;20250117;1052
1;10;20250117;1346
0;10;20250117;1632
1;10;20250120;644
1;10;20250120;1359
0;10;20250120;1733
0;10;20250121;1739
1;10;20250122;615
0;10;20250122;1851
1;10;20250123;654
0;10;20250123;1159
1;10;20250123;1349
0;10;20250123;1738
1;10;20250124;650
1;10;20250224;648
0;10;20250224;1204
1;10;20250224;1414
0;10;20250224;1733
1;10;20250225;651
0;10;20250225;1129
1;10;20250225;1403
0;10;20250225;1759
1;10;20250226;645
0;10;20250226;1140
1;10;20250226;1401
0;10;20250226;1740
1;10;20250227;645
0;10;20250227;1203
0;10;20250227;1735
1;10;20250228;644
0;10;20250228;1031
1;10;20250228;1112
0;10;20250228;1155
1;10;20250228;1348
0;10;20250228;1634
1;10;20250228;1814
1;10;20250303;645
0;10;20250303;1206
1;10;20250303;1402
0;10;20250303;1810
0;10;20250304;1114
1;10;20250304;1402
0;10;20250304;1733
1;10;20250305;1355
0;10;20250305;1734
1;10;20250306;656
0;10;20250306;750
1;10;20250306;1004
0;10;20250306;1115
1;10;20250306;1356
0;10;20250306;1422
1;10;20250306;1602
0;10;20250306;1734
1;10;20250307;657
0;10;20250307;1107
1;10;20250307;1353
0;10;20250307;1631
0;10;20250310;1152
1;10;20250310;1354
0;10;20250310;1758
1;10;20250311;710
0;10;20250311;1159
0;10;20250311;1739
0;10;20250312;1153
0;10;20250312;1813
1;10;20250313;641
0;10;20250313;1141
1;10;20250313;1358
0;10;20250313;1830
1;10;20250314;627
0;10;20250314;1151
0;10;20250314;1753
1;10;20250317;628
0;10;20250317;1231
1;10;20250317;1356
0;10;20250317;1610
1;10;20250317;1648
0;10;20250317;2009
1;10;20250318;645
0;10;20250318;1710
0;10;20250318;1712
1;10;20250319;637
0;10;20250319;907
1;10;20250319;942
0;10;20250319;1155
1;10;20250319;1358
0;10;20250319;1746
1;10;20250320;638
0;10;20250320;1316
1;10;20250320;1505
0;10;20250320;1756
0;10;20250320;1758
1;10;20250321;643
0;10;20250321;1205
1;10;20250321;1355
0;10;20250321;1753
1;10;20250324;639
0;10;20250324;1203
0;10;20250324;1203
0;10;20250324;2124
1;10;20250325;636
0;10;20250325;1137
0;10;20250325;1746
1;10;20250326;634
0;10;20250326;1207
1;10;20250326;1402
0;10;20250326;2123
1;10;20250327;643
0;10;20250327;1124
1;10;20250327;1404
0;10;20250327;1724
1;10;20250328;637
0;10;20250328;1153
1;10;20250328;1405
0;10;20250328;2025
1;10;20250329;1102
1;10;20250331;638
0;10;20250331;1157
0;10;20250331;2121
1;10;20250401;645
0;10;20250401;1203
1;10;20250401;1356
0;10;20250401;1830
0;10;20250402;1151
1;10;20250402;1403
0;10;20250402;2118
1;10;20250403;640
0;10;20250403;1230
1;10;20250403;1421
0;10;20250403;1733
1;10;20250404;648
0;10;20250404;1144
0;10;20250407;1159
1;13;20241216;1049
0;13;20241216;1200
1;13;20241217;727
0;13;20241217;1133
1;13;20241218;722
0;13;20241218;1123
0;13;20241219;1140
1;13;20241219;1800
0;13;20241219;1849
1;13;20241220;741
0;13;20241220;1153
1;13;20241227;722
0;13;20241227;1133
1;13;20241230;712
0;13;20241230;1017
0;13;20241231;1056
1;13;20250102;705
0;13;20250102;1113
1;13;20250103;703
0;13;20250103;1113
1;13;20250107;715
1;13;20250108;718
0;13;20250108;1048
1;13;20250109;710
0;13;20250109;1141
1;13;20250218;655
0;13;20250219;1747
0;13;20250310;1647
1;13;20250314;1423
0;13;20250314;1624
0;13;20250314;1625
1;13;20250320;1325
0;13;20250320;1718
1;13;20250321;1102
0;13;20250321;1641
1;13;20250324;1244
0;13;20250324;1642
1;13;20250325;647
1;13;20250325;1327
0;13;20250325;1730
1;13;20250327;645
0;13;20250327;1604
1;13;20250401;649
0;13;20250401;1654
1;13;20250404;1109
0;13;20250404;1650
1;13;20250407;703
0;13;20250407;1137
1;13;20250407;1222
0;13;20250407;1545
1;14;20241216;639
0;14;20241216;1804
1;14;20241217;649
0;14;20241217;1204
1;14;20241218;644
0;14;20241218;1205
1;14;20241219;644
1;14;20250102;646
1;14;20250107;1414
0;14;20250107;1940
1;14;20250108;640
0;14;20250108;1944
1;14;20250111;907
0;14;20250111;1019
1;14;20250219;706
1;14;20250219;706
0;14;20250219;1739
1;14;20250220;708
0;14;20250220;1801
1;14;20250224;654
0;14;20250224;1934
1;14;20250225;656
0;14;20250225;1926
0;14;20250226;1947
1;14;20250228;703
0;14;20250228;1634
1;14;20250304;653
0;14;20250304;743
1;14;20250304;902
0;14;20250304;1818
1;14;20250306;645
0;14;20250306;1825
1;14;20250307;644
1;14;20250310;646
0;14;20250310;1841
1;14;20250311;647
0;14;20250311;1822
0;14;20250312;1945
0;14;20250312;1945
0;14;20250313;1952
0;14;20250314;1633
0;14;20250317;1913
1;14;20250318;652
0;14;20250318;1907
0;14;20250319;1942
1;14;20250320;648
0;14;20250320;1937
1;14;20250321;651
0;14;20250321;1709
1;14;20250324;651
0;14;20250324;2217
1;14;20250325;649
0;14;20250325;1741
0;14;20250326;2215
1;14;20250327;645
0;14;20250327;1828
1;14;20250328;658
0;14;20250328;2211
1;14;20250331;645
0;14;20250331;2249
1;14;20250401;648
0;14;20250401;1738
1;14;20250402;644
0;14;20250402;2215
1;14;20250403;642
0;14;20250403;2126
1;14;20250404;645
0;14;20250404;2212
1;14;20250407;649
1;16;20241216;705
0;16;20241216;1937
1;16;20241218;1409
0;16;20241218;2009
1;16;20241219;1750
0;16;20241219;1756
1;16;20241221;719
0;16;20241221;910
1;16;20241223;713
0;16;20241223;1209
1;16;20241223;1423
0;16;20241223;1738
0;16;20241223;1738
0;16;20241224;1005
1;16;20241226;745
0;16;20241226;915
1;16;20241230;634
0;16;20241230;1230
1;16;20241230;1429
0;16;20241230;1529
0;16;20241231;1243
1;16;20250102;705
0;16;20250102;1225
1;16;20250106;703
0;16;20250106;1211
0;16;20250106;1742
1;16;20250107;659
0;16;20250107;1208
1;16;20250113;1419
0;16;20250113;1806
1;16;20250114;708
0;16;20250114;1200
1;16;20250115;713
0;16;20250115;1052
1;16;20250116;1154
0;16;20250116;1219
1;16;20250120;1404
0;16;20250120;1742
1;16;20250123;707
0;16;20250123;1209
1;16;20250124;701
1;16;20250124;1418
0;16;20250124;1647
0;16;20250127;1230
0;16;20250128;1134
0;16;20250224;1216
1;16;20250224;1407
0;16;20250224;1759
1;16;20250225;709
0;16;20250225;1219
1;16;20250225;1359
0;16;20250225;1741
0;16;20250226;1208
1;16;20250226;1752
0;16;20250226;1759
1;16;20250303;1407
0;16;20250303;1742
1;16;20250304;648
0;16;20250304;754
1;16;20250304;832
0;16;20250304;1137
1;16;20250310;702
0;16;20250310;1204
1;16;20250311;708
0;16;20250311;1241
1;16;20250311;1959
0;16;20250311;2010
1;16;20250312;706
0;16;20250312;1222
1;16;20250312;2037
0;16;20250313;747
1;16;20250314;702
0;16;20250314;1212
1;16;20250317;705
0;16;20250317;1209
1;16;20250318;708
0;16;20250318;1231
1;16;20250318;1752
0;16;20250318;1807
1;16;20250320;713
0;16;20250320;1216
1;16;20250320;1753
0;16;20250320;1806
1;16;20250321;705
0;16;20250321;1233
0;16;20250324;1203
1;16;20250324;1314
0;16;20250324;1605
1;16;20250326;703
0;16;20250326;1158
1;16;20250327;1151
0;16;20250327;1159
1;16;20250328;708
0;16;20250328;1212
1;16;20250331;704
0;16;20250331;1208
1;16;20250331;1319
0;16;20250331;1804
0;16;20250401;1209
1;16;20250403;711
0;16;20250403;845
1;16;20250407;1309
1;20;20241223;656
1;20;20241223;1409
0;20;20241223;1730
1;20;20241224;701
0;20;20241224;1045
0;20;20241226;1745
1;20;20241227;656
0;20;20241227;1214
1;20;20241227;1412
0;20;20241227;1645
1;20;20241230;657
0;20;20241230;1210
1;20;20241230;1400
0;20;20241230;1447
1;20;20241230;1532
0;20;20241230;1814
1;20;20241231;654
1;20;20241231;1048
1;20;20250102;655
0;20;20250102;1208
1;20;20250106;653
1;20;20250106;1404
0;20;20250106;1812
1;20;20250107;654
1;20;20250108;1404
0;20;20250108;1750
0;20;20250109;1740
1;20;20250110;729
0;20;20250110;1658
1;20;20250113;656
0;20;20250113;1218
1;20;20250113;1402
0;20;20250113;1746
0;20;20250114;1212
1;20;20250114;1402
0;20;20250114;1755
1;20;20250115;654
0;20;20250115;1221
1;20;20250115;1403
0;20;20250116;1228
1;20;20250116;1403
1;20;20250117;649
0;20;20250117;1213
1;20;20250117;1415
0;20;20250117;1819
1;20;20250120;1400
0;20;20250120;1806
1;20;20250121;654
0;20;20250121;1221
1;20;20250121;1407
0;20;20250121;1749
0;20;20250122;1531
1;20;20250122;1615
0;20;20250122;1758
1;20;20250123;1401
0;20;20250123;1735
1;20;20250124;654
0;20;20250124;1209
1;20;20250124;1803
1;20;20250224;652
0;20;20250224;1209
1;20;20250224;1401
0;20;20250224;1747
1;20;20250225;655
0;20;20250225;1210
1;20;20250225;1406
0;20;20250225;1719
1;20;20250226;656
0;20;20250226;1213
1;20;20250226;1402
1;20;20250226;1402
0;20;20250226;1758
0;20;20250227;1745
1;20;20250228;659
0;20;20250228;1651
1;20;20250301;1004
1;20;20250303;705
0;20;20250303;1221
1;20;20250303;1402
0;20;20250303;1824
1;20;20250304;653
0;20;20250304;1245
0;20;20250304;1245
1;20;20250304;1406
0;20;20250304;1744
0;20;20250305;1211
1;20;20250305;1407
0;20;20250305;1740
1;20;20250306;701
0;20;20250306;1742
1;20;20250307;701
0;20;20250307;1205
1;20;20250307;1400
1;20;20250310;706
0;20;20250310;1209
1;20;20250310;1409
0;20;20250310;1744
1;20;20250311;702
0;20;20250311;1204
1;20;20250311;1402
0;20;20250311;2204
0;20;20250312;1209
1;20;20250312;1411
0;20;20250312;1534
1;20;20250313;710
0;20;20250313;1845
1;20;20250314;755
0;20;20250314;1214
1;20;20250314;1419
0;20;20250314;1700
1;20;20250317;710
0;20;20250317;1237
1;20;20250317;1404
0;20;20250317;1749
1;20;20250318;701
0;20;20250318;1224
1;20;20250318;1503
0;20;20250318;1940
1;20;20250319;702
0;20;20250319;1212
1;20;20250319;1400
0;20;20250319;1805
0;20;20250319;1805
1;20;20250320;701
0;20;20250320;1814
1;20;20250321;659
0;20;20250321;1556
1;20;20250324;702
0;20;20250324;1209
1;20;20250324;1601
0;20;20250324;1945
1;20;20250325;702
0;20;20250325;1546
1;20;20250325;1614
0;20;20250325;1746
1;20;20250326;701
0;20;20250326;1211
1;20;20250326;1553
0;20;20250326;1946
1;20;20250327;658
0;20;20250327;1211
1;20;20250327;1419
0;20;20250327;1738
1;20;20250328;653
0;20;20250328;1207
1;20;20250328;1404
0;20;20250328;1642
1;20;20250331;715
0;20;20250331;1210
1;20;20250331;1601
0;20;20250331;2000
1;20;20250401;702
0;20;20250401;1750
1;20;20250402;655
0;20;20250402;1223
1;20;20250402;1602
0;20;20250402;1946
1;20;20250403;722
0;20;20250403;2215
1;20;20250404;711
0;20;20250404;1213
0;20;20250404;1213
1;20;20250404;1403
0;20;20250404;1944
1;20;20250407;701
0;20;20250407;1206
1;20;20250407;1600
1;23;20241213;1216
0;23;20241213;1952
1;23;20241216;1044
1;23;20241217;1223
1;23;20241218;1225
1;23;20241219;1338
1;23;20241220;1207
1;23;20241220;1207
0;23;20241220;1931
0;23;20241223;2025
1;23;20241224;814
0;23;20241224;1135
1;23;20241226;1208
0;23;20241226;1952
1;23;20241227;1214
0;23;20241227;1903
1;23;20241230;1216
1;23;20250102;1216
1;23;20250103;1159
1;23;20250106;1214
1;23;20250106;1214
0;23;20250106;1936
1;23;20250107;1215
0;23;20250107;2027
1;23;20250108;1212
0;23;20250108;1948
0;23;20250109;1540
1;23;20250109;1653
0;23;20250109;2007
1;23;20250110;1217
0;23;20250110;1939
1;23;20250113;1214
0;23;20250113;2012
1;23;20250114;1218
1;23;20250115;1213
1;23;20250116;1227
0;23;20250116;2018
1;23;20250117;1214
0;23;20250117;1847
0;23;20250120;1859
1;23;20250121;1215
0;23;20250121;1909
0;23;20250122;1914
0;23;20250123;1859
1;23;20250124;1032
0;23;20250124;1820
1;23;20250224;1210
0;23;20250224;1917
1;23;20250225;1234
1;23;20250226;1209
1;23;20250227;1225
1;23;20250228;1203
0;23;20250228;1952
0;23;20250303;2008
1;23;20250304;1208
1;23;20250305;941
1;23;20250306;1201
0;23;20250306;1914
1;23;20250307;1228
0;23;20250307;1929
1;23;20250310;1214
0;23;20250310;2009
1;23;20250311;1208
0;23;20250311;1943
1;23;20250312;1214
0;23;20250312;2016
1;23;20250313;1218
0;23;20250313;1927
0;23;20250314;1832
1;23;20250317;1238
1;23;20250318;1207
0;23;20250318;2101
1;23;20250319;1214
